<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.10.06	18:00:00	149.952	149.995	149.911	149.968	1957	0	20
2025.10.06	18:15:00	149.969	150.081	149.934	150.059	1274	0	20
2025.10.06	18:30:00	150.06	150.102	150.011	150.034	1196	0	20
2025.10.06	18:45:00	150.035	150.075	150.013	150.015	834	0	20
2025.10.06	19:00:00	150.015	150.053	149.945	150.05	999	0	20
2025.10.06	19:15:00	150.051	150.124	150.041	150.121	715	0	20
2025.10.06	19:30:00	150.124	150.15	150.111	150.114	548	0	20
2025.10.06	19:45:00	150.113	150.163	150.112	150.151	550	0	20
2025.10.06	20:00:00	150.149	150.158	150.071	150.102	575	0	20
2025.10.06	20:15:00	150.102	150.147	150.093	150.147	722	0	20
2025.10.06	20:30:00	150.15	150.176	150.136	150.166	562	0	20
2025.10.06	20:45:00	150.165	150.228	150.164	150.196	560	0	20
2025.10.06	21:00:00	150.195	150.23	150.176	150.196	420	0	20
2025.10.06	21:15:00	150.199	150.209	150.151	150.165	416	0	20
2025.10.06	21:30:00	150.166	150.232	150.165	150.219	410	0	20
2025.10.06	21:45:00	150.219	150.311	150.216	150.288	722	0	20
2025.10.06	22:00:00	150.287	150.31	150.234	150.254	623	0	20
2025.10.06	22:15:00	150.253	150.254	150.219	150.229	307	0	20
2025.10.06	22:30:00	150.228	150.242	150.214	150.232	352	0	20
2025.10.06	22:45:00	150.233	150.326	150.232	150.313	485	0	20
2025.10.06	23:00:00	150.312	150.322	150.275	150.31	416	0	20
2025.10.06	23:15:00	150.309	150.335	150.292	150.304	267	0	20
2025.10.06	23:30:00	150.305	150.386	150.305	150.386	166	0	22
2025.10.06	23:45:00	150.385	150.386	150.336	150.338	434	0	22
2025.10.07	00:00:00	150.238	150.296	150.238	150.276	42	0	76
2025.10.07	00:15:00	150.276	150.276	150.19	150.222	134	0	97
2025.10.07	00:30:00	150.222	150.223	150.206	150.22	82	0	80
2025.10.07	00:45:00	150.221	150.233	150.217	150.229	139	0	75
2025.10.07	01:00:00	150.241	150.314	150.239	150.286	532	0	26
2025.10.07	01:15:00	150.289	150.311	150.267	150.304	1023	0	25
2025.10.07	01:30:00	150.303	150.376	150.289	150.354	886	0	20
2025.10.07	01:45:00	150.355	150.36	150.308	150.309	395	0	20
2025.10.07	02:00:00	150.305	150.36	150.254	150.36	596	0	20
2025.10.07	02:15:00	150.359	150.381	150.342	150.365	398	0	21
2025.10.07	02:30:00	150.37	150.384	150.273	150.307	528	0	20
2025.10.07	02:45:00	150.307	150.36	150.285	150.352	1009	0	20
2025.10.07	03:00:00	150.35	150.572	150.348	150.563	1621	0	20
2025.10.07	03:15:00	150.563	150.608	150.474	150.504	1687	0	20
2025.10.07	03:30:00	150.504	150.586	150.488	150.529	881	0	20
2025.10.07	03:45:00	150.526	150.527	150.412	150.48	1450	0	20
2025.10.07	04:00:00	150.48	150.603	150.475	150.481	954	0	20
2025.10.07	04:15:00	150.484	150.508	150.356	150.399	769	0	20
2025.10.07	04:30:00	150.399	150.466	150.387	150.465	506	0	20
2025.10.07	04:45:00	150.466	150.513	150.437	150.496	553	0	20
2025.10.07	05:00:00	150.496	150.501	150.328	150.413	839	0	20
2025.10.07	05:15:00	150.413	150.467	150.41	150.425	425	0	20
2025.10.07	05:30:00	150.424	150.466	150.404	150.454	327	0	20
2025.10.07	05:45:00	150.455	150.524	150.452	150.52	374	0	20
2025.10.07	06:00:00	150.521	150.523	150.401	150.402	387	0	20
2025.10.07	06:15:00	150.402	150.404	150.352	150.374	388	0	20
2025.10.07	06:30:00	150.374	150.443	150.369	150.375	350	0	20
2025.10.07	06:45:00	150.376	150.416	150.35	150.351	348	0	20
2025.10.07	07:00:00	150.35	150.364	150.299	150.306	400	0	21
2025.10.07	07:15:00	150.307	150.334	150.276	150.297	268	0	21
2025.10.07	07:30:00	150.298	150.379	150.237	150.366	632	0	20
2025.10.07	07:45:00	150.366	150.433	150.365	150.405	327	0	20
2025.10.07	08:00:00	150.406	150.496	150.391	150.463	437	0	20
2025.10.07	08:15:00	150.463	150.514	150.449	150.477	399	0	20
2025.10.07	08:30:00	150.479	150.512	150.428	150.496	443	0	20
2025.10.07	08:45:00	150.497	150.532	150.443	150.486	643	0	20
2025.10.07	09:00:00	150.487	150.667	150.486	150.615	1772	0	20
2025.10.07	09:15:00	150.615	150.69	150.57	150.673	1190	0	20
2025.10.07	09:30:00	150.676	150.681	150.62	150.622	1093	0	20
2025.10.07	09:45:00	150.623	150.65	150.57	150.614	1565	0	20
2025.10.07	10:00:00	150.614	150.701	150.597	150.62	1292	0	20
2025.10.07	10:15:00	150.62	150.623	150.526	150.549	1573	0	20
2025.10.07	10:30:00	150.551	150.612	150.546	150.611	1184	0	20
2025.10.07	10:45:00	150.611	150.641	150.584	150.612	1066	0	20
2025.10.07	11:00:00	150.612	150.62	150.513	150.576	823	0	20
2025.10.07	11:15:00	150.576	150.662	150.563	150.655	904	0	20
2025.10.07	11:30:00	150.656	150.752	150.64	150.737	1030	0	20
2025.10.07	11:45:00	150.737	150.821	150.735	150.783	1031	0	20
2025.10.07	12:00:00	150.782	150.82	150.737	150.788	1176	0	20
2025.10.07	12:15:00	150.788	150.815	150.747	150.77	890	0	20
2025.10.07	12:30:00	150.771	150.803	150.725	150.737	919	0	20
2025.10.07	12:45:00	150.736	150.759	150.716	150.744	934	0	20
2025.10.07	13:00:00	150.744	150.776	150.709	150.764	654	0	20
2025.10.07	13:15:00	150.764	150.765	150.725	150.747	468	0	20
2025.10.07	13:30:00	150.748	150.748	150.705	150.715	564	0	20
2025.10.07	13:45:00	150.715	150.787	150.696	150.762	863	0	20
2025.10.07	14:00:00	150.764	150.835	150.753	150.832	622	0	20
2025.10.07	14:15:00	150.832	150.868	150.82	150.865	717	0	20
2025.10.07	14:30:00	150.867	150.872	150.832	150.859	730	0	20
2025.10.07	14:45:00	150.859	150.94	150.855	150.886	1068	0	20
2025.10.07	15:00:00	150.887	150.938	150.844	150.935	1155	0	20
2025.10.07	15:15:00	150.936	151.017	150.828	150.903	1378	0	20
2025.10.07	15:30:00	150.903	150.946	150.849	150.864	1284	0	20
2025.10.07	15:45:00	150.866	150.88	150.793	150.821	1358	0	20
2025.10.07	16:00:00	150.822	150.873	150.722	150.857	1585	0	20
2025.10.07	16:15:00	150.856	150.862	150.741	150.781	1193	0	20
2025.10.07	16:30:00	150.782	150.862	150.769	150.825	1563	0	20
2025.10.07	16:45:00	150.824	150.931	150.806	150.924	1194	0	20
2025.10.07	17:00:00	150.926	151.106	150.926	150.969	2005	0	20
2025.10.07	17:15:00	150.97	151.041	150.9	151.038	1486	0	20
2025.10.07	17:30:00	151.04	151.165	151.028	151.161	1679	0	20
2025.10.07	17:45:00	151.159	151.195	151.116	151.167	1421	0	20
2025.10.07	18:00:00	151.166	151.195	150.988	151.042	1672	0	20
2025.10.07	18:15:00	151.041	151.146	150.97	151.122	1576	0	20
2025.10.07	18:30:00	151.121	151.18	151.108	151.109	1553	0	20
2025.10.07	18:45:00	151.107	151.166	151.042	151.165	1593	0	20
2025.10.07	19:00:00	151.167	151.181	151.089	151.143	1351	0	20
2025.10.07	19:15:00	151.142	151.225	151.137	151.18	799	0	20
2025.10.07	19:30:00	151.181	151.399	151.181	151.295	1289	0	20
2025.10.07	19:45:00	151.294	151.351	151.276	151.316	1084	0	20
